idx,HIP,RA_deg,Dec_deg,x,y,z,Vmag,Hpmag
295,21281,68.49907315,-55.04497465,0.209989366,0.533063775,-0.819602024,3.3000,3.3000
296,92791,283.62618249,36.89861310,0.188398131,-0.777190416,0.600400868,3.3073,4.2200
297,98688,300.66450229,-27.70984484,0.451518947,-0.761518917,-0.464994172,3.3086,4.4300
298,51576,158.00609749,-61.68533255,-0.439794811,0.177634196,-0.880355960,3.3091,3.3000
299,55282,169.83519815,-14.77854140,-0.951742433,0.170641953,-0.255083642,3.3101,3.5600
300,59774,183.85650051,57.03261690,-0.542929331,-0.036599117,0.838980480,3.3106,3.3200
301,56343,173.25048102,-31.85762516,-0.843475725,0.099824750,-0.527810307,3.3133,3.5400
302,85267,261.34857936,-56.37772676,-0.083291324,-0.547415004,-0.832706052,3.3165,3.3100
303,3821,12.27621342,57.81518744,0.520472300,0.113254986,0.846334386,3.3186,3.4600
304,8796,28.27044954,29.57882927,0.765943784,0.411908809,0.493620555,3.3208,3.4200
305,54879,168.56002157,15.42957019,-0.944807284,0.191192709,0.266053649,3.3224,3.3300
306,72370,221.96545315,-79.04475070,-0.141305556,-0.127077901,-0.981775915,3.3265,3.8300
307,13268,42.67420868,55.89549611,0.412240739,0.380061368,0.828016261,3.3289,3.7700
308,86929,266.43328040,-64.72387151,-0.026562840,-0.426154104,-0.904260524,3.3335,3.6100
309,107259,325.87692018,58.78004608,0.429087173,-0.290766001,0.855183799,3.3377,4.2300
310,37740,116.11189245,24.39799260,-0.400821524,0.817748859,0.413072523,3.3433,3.5700
311,6537,21.00585424,-8.18325655,0.924038340,0.354813416,-0.142339687,3.3501,3.6000
312,8886,28.59885632,63.67010151,0.389423878,0.212310707,0.896255102,3.3565,3.3500
313,18744,60.22419697,-62.15928428,0.231923189,0.405357574,-0.884249327,3.3586,4.4800
314,49841,152.64698940,-12.35408295,-0.867625568,0.448832018,-0.213952549,3.3601,3.6100
315,20894,67.16558676,15.87088266,0.373276171,0.886498067,0.273470433,3.3614,3.4000
316,52009,159.38863537,-13.38454290,-0.910566716,0.342465671,-0.231485462,3.3679,4.8900
317,25281,81.11923643,-2.39714624,0.154243586,0.987147158,-0.041825890,3.3687,3.3500
318,66249,203.67330011,-0.59582018,-0.915800283,-0.401499323,-0.010398837,3.3706,3.3800
319,75264,230.67029542,-44.68962207,-0.450572637,-0.549910274,-0.703265945,3.3712,3.3700
320,100064,304.51356413,-12.54485184,0.553074440,-0.804320316,-0.217203804,3.3722,3.5800
321,50335,154.17257060,23.41731066,-0.825972358,0.399778580,0.397425152,3.3772,3.4300
322,99240,302.18170075,-66.18206836,0.215083144,-0.341788275,-0.914833327,3.3772,3.5500
323,15900,51.20330738,9.02886984,0.618795379,0.769717215,0.156932115,3.3833,3.6100
324,28404,89.98374741,45.93673567,0.000197273,0.695452193,0.718572340,3.3873,4.3000
325,7097,22.87087261,15.34582301,0.888532180,0.374798500,0.264644382,3.3933,3.6200
326,102395,311.23955989,-66.20321257,0.265986795,-0.303411318,-0.914982293,3.4003,3.4200
327,26207,83.78448789,9.93415842,0.106645198,0.979216475,0.172516369,3.4005,3.3900
328,114341,347.36165473,-21.17240960,0.909903922,-0.204027099,-0.361175574,3.4035,3.6800
329,112029,340.36550330,10.83136442,0.925075717,-0.330032372,0.187919003,3.4044,3.4100
330,67464,207.37615455,-41.68770924,-0.663146514,-0.343392434,-0.665070175,3.4112,3.4100
331,87585,268.38220611,56.87264281,-0.015428884,-0.546284049,0.837457872,3.4179,3.7300
332,18724,60.17006562,12.49034659,0.485654381,0.846973963,0.216275121,3.4191,3.4100
333,103227,313.70251293,-58.45415486,0.361472888,-0.378226558,-0.852221815,3.4201,3.6700
334,78384,240.03053401,-38.39670656,-0.391502817,-0.678938098,-0.621102731,3.4212,3.4200
335,20205,64.94834891,15.62764232,0.407781863,0.872436795,0.269384467,3.4233,3.6500
336,35550,110.03073983,21.98232055,-0.317622532,0.871206121,0.374320479,3.4262,3.5000
337,111022,337.38259256,47.70688669,0.621171354,-0.258790130,0.739711983,3.4273,4.3400
338,51069,156.52261134,-16.83629043,-0.877901978,0.381310755,-0.289638093,3.4274,3.8300
339,25945,83.05312933,18.59423429,0.114635448,0.940842445,0.318863933,3.4277,4.3200
340,8645,27.86513997,-10.33503772,0.869706904,0.459808829,-0.179403851,3.4279,3.7400
341,117245,356.59798525,3.48681088,0.996389829,-0.059231624,0.060818774,3.4279,4.9500
342,93805,286.56224338,-4.88255421,0.284022395,-0.955032441,-0.085113546,3.4284,3.4300
343,45080,137.74202204,-58.96689577,-0.381558782,0.346680572,-0.856869580,3.4312,3.4300
344,44511,136.03866845,-47.09773702,-0.490009463,0.472557952,-0.732516012,3.4379,3.7500
345,50372,154.27413109,42.91436491,-0.659780306,0.317897783,0.680904507,3.4382,3.4500
346,89937,275.26409465,72.73284307,0.027232912,-0.295575634,0.954931104,3.4391,3.5500
347,57399,176.51255835,47.77940596,-0.670742401,0.040876798,0.740563109,3.4401,3.6900
348,57380,176.46482927,6.52937639,-0.991623163,0.061261274,0.113712618,3.4449,4.0400
349,33152,103.53313596,-24.18421076,-0.213469536,0.886904666,-0.409671661,3.4489,3.8900
350,87933,269.44119041,29.24787975,-0.008509554,-0.872472591,0.488588954,3.4501,3.7000
351,41312,126.43414410,-66.13689023,-0.240263309,0.325478962,-0.914514619,3.4579,3.7700
352,12706,40.82516250,3.23581853,0.755501580,0.652710693,0.056445671,3.4606,3.4700
353,38827,119.19464272,-52.98235988,-0.293672073,0.525579693,-0.798450187,3.4612,3.4600
354,49583,151.83313456,16.76266443,-0.844116311,0.451982883,0.288407919,3.4631,3.4800
355,57757,177.67382733,1.76471793,-0.998702063,0.040568969,0.030795269,3.4641,3.5900
356,16537,53.23268409,-9.45826216,0.590429555,0.790182821,-0.164329090,3.4657,3.7200
357,77450,237.18490342,18.14156366,-0.514990404,-0.798646465,0.311365874,3.4662,4.0900
358,21763,70.11046417,-19.67149284,0.320352658,0.885469693,-0.336626794,3.4663,4.3200
359,28358,89.88181909,54.28465615,0.001204087,0.583757425,0.811927225,3.4701,3.7200
360,67472,207.40412075,-42.47373178,-0.654816668,-0.339484472,-0.675252119,3.4712,3.4700
361,114971,349.29140788,3.28228889,0.980973074,-0.185509151,0.057255420,3.4733,3.7000
362,27072,86.11579340,-22.44838217,0.062607187,0.922100965,-0.381850953,3.4791,3.5900
363,107089,325.36935975,-77.39004641,0.179634866,-0.124063627,-0.975878851,3.4801,3.7300
364,112623,342.13874318,-51.31686379,0.594888566,-0.191699642,-0.780614400,3.4806,3.4900
365,92420,282.51997782,33.36266704,0.181056049,-0.815345563,0.549936651,3.4822,3.5200
366,9347,30.00128317,-21.07783155,0.808071579,0.466564473,-0.359635810,3.4865,3.9900
367,86263,264.39667273,-15.39855727,-0.094135597,-0.959495352,-0.265531841,3.4872,3.5400
368,90422,276.74340114,-45.96845881,0.081615372,-0.690245866,-0.718957284,3.4912,3.4900
369,98036,298.82830569,6.40676346,0.479175161,-0.870597310,0.111586240,3.4995,3.7100
370,32759,102.46024639,-32.50847770,-0.181954819,0.823448520,-0.537424394,3.5012,3.5000
371,38414,118.05431177,-40.57578601,-0.357220924,0.670301232,-0.650453281,3.5022,3.7100
372,47854,146.31171365,-62.50790316,-0.384104224,0.256052235,-0.887074517,3.5062,3.6900
373,47508,145.28763669,9.89230800,-0.809799699,0.560990455,0.171796847,3.5070,3.5200
374,93683,286.17075720,-21.74149568,0.258689660,-0.892114903,-0.370419572,3.5101,3.7600
375,99675,303.40794272,46.74132872,0.377320023,-0.572063276,0.728267264,3.5108,3.8000
376,109427,332.54993837,6.19786491,0.882226012,-0.458280923,0.107962309,3.5124,3.5200
377,51839,158.86710908,-78.60778577,-0.184239987,0.071213833,-0.980298025,3.5149,4.1100
378,154,0.49007900,-6.01407212,0.994459813,0.008506312,-0.104772719,3.5163,4.3700
379,9007,28.98946833,-51.60889589,0.543216994,0.300979580,-0.783789889,3.5172,3.6900
380,48774,149.21559015,-54.56779042,-0.498053577,0.296715871,-0.814802016,3.5174,3.5200
381,99848,303.86800672,47.71420822,0.374955234,-0.558665859,0.739797966,3.5189,3.9600
382,46651,142.67500054,-40.46676938,-0.604981095,0.461289385,-0.649006916,3.5262,3.6000
383,114724,348.58066516,-6.04900282,0.974746770,-0.196885756,-0.105379000,3.5263,4.2200
384,53253,163.37356736,-58.85317080,-0.495607840,0.147996110,-0.855844624,3.5301,3.7800
385,27654,87.83039903,-20.87908866,0.035371695,0.933664827,-0.356397017,3.5333,3.7600
386,90139,275.92453998,21.76975206,0.095857195,-0.923721384,0.370877612,3.5379,3.8500
387,91117,278.80177781,-8.24407292,0.151435262,-0.978011554,-0.143390245,3.5379,3.8500
388,17296,55.53885419,63.21680592,0.254979655,0.371537203,0.892718031,3.5379,5.0600
389,77516,237.40503496,-3.43020774,-0.537731634,-0.840990335,-0.059832662,3.5400,3.5400
390,14668,47.37404785,44.85754370,0.480048421,0.521574381,0.705346496,3.5401,3.7900
391,53229,163.32793791,34.21487113,-0.792172392,0.237242131,0.562298028,3.5401,3.7900
392,101769,309.38725441,14.59508707,0.614081891,-0.747934687,0.251986379,3.5408,3.6400
393,27288,86.73891997,-14.82195004,0.054993008,0.965160027,-0.255816130,3.5424,3.5500
394,20455,65.73372189,17.54251420,0.391864756,0.869247941,0.301413387,3.5433,3.7700
395,67459,207.36933786,15.79790490,-0.854517631,-0.442359859,0.272245062,3.5465,4.0500
396,112716,342.39792615,-13.59263187,0.926482332,-0.293934417,-0.235017119,3.5465,4.0500
397,95771,292.17637441,24.66490477,0.343021116,-0.841539335,0.417310509,3.5477,4.4400
398,20042,64.47359293,-33.79834786,0.358100593,0.749883866,-0.556271654,3.5484,3.5500
399,94779,289.27570325,53.36845943,0.196968121,-0.563218199,0.802489140,3.5501,3.8000
400,69996,214.85092485,-46.05809312,-0.569466750,-0.396540805,-0.720043756,3.5512,3.5500
401,34481,107.18694146,-70.49893170,-0.098641889,0.318917750,-0.942635267,3.5533,3.7800
402,36046,111.43165048,27.79808040,-0.323223679,0.823430385,0.466357004,3.5533,3.7800
403,10602,34.12743894,-51.51216468,0.515174924,0.349159574,-0.782740308,3.5554,3.5600
404,36962,113.98060996,26.89574074,-0.362464671,0.814851017,0.452368413,3.5565,4.0600
405,82545,253.08393309,-38.01753566,-0.229233040,-0.753734817,-0.615902621,3.5612,3.5600
406,110960,337.20796732,-0.01997197,0.921916973,-0.387387369,-0.000348577,3.5669,3.6500
407,20535,66.00923865,-34.01684639,0.337010969,0.757267625,-0.559436637,3.5674,3.9700
408,47431,144.96400779,-1.14281015,-0.818628705,0.573976707,-0.019944477,3.5679,3.9000
409,44471,135.90636137,47.15652471,-0.488376878,0.473164988,0.733214102,3.5700,3.5700
410,35350,109.52324476,16.54038314,-0.320360279,0.903504448,0.284691068,3.5706,3.5800
411,25859,82.80314914,-35.47051883,0.102028756,0.807997917,-0.580283981,3.5708,3.8600
412,87808,269.06325226,37.25053918,-0.013013428,-0.795889924,0.605301479,3.5708,3.8600
413,19747,63.50047644,-42.29436792,0.330045789,0.661983228,-0.672939806,3.5735,3.8500
414,46733,142.88211727,63.06186073,-0.361242734,0.273383014,0.891496166,3.5762,3.6500
415,102624,311.93431657,-5.02770084,0.665706994,-0.741049183,-0.087637364,3.5763,4.4300
416,21393,68.88766065,-30.56234148,0.310157764,0.803277509,-0.508475570,3.5833,3.8100
417,116584,354.39101048,46.45815183,0.685585873,-0.067330885,0.724871411,3.5833,3.8100
418,21594,69.54510028,-14.30401978,0.338635844,0.907900691,-0.247066997,3.5835,3.8600
419,105881,321.66677526,-22.41133249,0.725170342,-0.573388130,-0.381253234,3.5862,3.7700
420,24674,79.40162477,-6.84440942,0.182612734,0.975935576,-0.119173571,3.5889,3.5900
421,57363,176.40174608,-66.72876272,-0.394305536,0.024795538,-0.918644831,3.5914,3.6300
422,17440,56.04990631,-64.80690265,0.237724326,0.353103855,-0.904878341,3.5923,3.8400
423,85727,262.77463763,-60.68384819,-0.061581717,-0.485740193,-0.871931280,3.5944,3.6000
424,33018,103.19724251,33.96125399,-0.189358896,0.807510581,0.558632143,3.5972,3.6000
425,42536,130.07327243,-52.92188730,-0.388129065,0.461354714,-0.797814299,3.6012,3.6000
426,13209,42.49596812,27.26050706,0.655432532,0.600508417,0.458036938,3.6044,3.6100
427,75695,231.95721171,29.10570271,-0.538432114,-0.688101853,0.486422345,3.6072,3.6600
428,65936,202.76106938,-39.40730717,-0.712483255,-0.298930892,-0.634829058,3.6108,3.9000
429,81065,248.36284783,-78.89714776,-0.071006130,-0.179001812,-0.981283079,3.6123,3.8600
430,20885,67.14373289,15.96218073,0.373444540,0.885952955,0.275002795,3.6133,3.8400
431,97433,297.04313380,70.26793017,0.153503682,-0.300708079,0.941281717,3.6133,3.8400
432,13701,44.10687368,-8.89814446,0.709401071,0.687622510,-0.154678391,3.6135,3.8900
433,17847,57.29059399,24.05341547,0.493455167,0.768357927,0.407588143,3.6164,3.6200
434,113726,345.48026764,42.32597924,0.715712792,-0.185358910,0.673347810,3.6174,3.6200
435,765,2.35267494,-45.74742618,0.697234426,0.028645889,-0.716270597,3.6301,3.8800
436,48455,148.19090534,26.00695149,-0.763758100,0.473717940,0.438480191,3.6301,3.8800
437,114421,347.58974022,-45.24671132,0.687604393,-0.151308715,-0.710144965,3.6301,3.8800
438,98110,299.07654970,35.08342371,0.397683361,-0.715184650,0.574768528,3.6401,3.8900
439,77233,236.54690158,15.42182561,-0.531405831,-0.804296348,0.265923350,3.6406,3.6500
440,113330,344.27440130,-57.40117684,0.518588343,-0.146018643,-0.842463463,3.6430,7.4300
441,28103,89.10122041,-14.16770015,0.015208906,0.969464194,-0.244760833,3.6459,3.7100
442,106985,325.02273477,-16.66230770,0.784974914,-0.549181292,-0.286730350,3.6514,3.6900
443,88714,271.65779638,-50.09147713,0.018560419,-0.641295210,-0.767069726,3.6565,3.6500
444,83153,254.89603227,-53.16043772,-0.156232430,-0.578863743,-0.800317559,3.6574,4.0600
445,29651,93.71388683,-6.27477613,-0.064386121,0.991921698,-0.109296719,3.6579,3.9900
446,30277,95.52845101,-33.43640007,-0.080395550,0.830616292,-0.551011009,3.6581,3.8500
447,76333,233.88157906,-14.78953681,-0.569927432,-0.781038002,-0.255269195,3.6601,3.9100
448,104887,318.69788168,38.04531701,0.591618989,-0.519788738,0.616284545,3.6662,3.7400
449,79664,243.85946153,-63.68568176,-0.195304539,-0.397953238,-0.896375679,3.6681,3.8600
450,76600,234.66403964,-29.77775386,-0.502000844,-0.708058504,-0.496636998,3.6691,3.6600
451,68756,211.09729072,64.37585051,-0.370316811,-0.223365500,0.901650327,3.6698,3.6700
452,31592,99.17098928,-19.25587920,-0.150464788,0.931987414,-0.329787518,3.6735,3.9500
453,14879,48.01886558,-28.98761810,0.585090836,0.650239640,-0.484620599,3.6741,3.8000
454,81304,249.09363099,-35.25532602,-0.291392732,-0.762827685,-0.577221100,3.6765,4.1800
455,26069,83.40632371,-62.48982532,0.053039531,0.458850819,-0.886928821,3.6772,3.7600
456,33160,103.54749079,-12.03862790,-0.229099413,0.950795224,-0.208571095,3.6774,4.0800
457,7083,22.81293589,-49.07270222,0.603856008,0.253998133,-0.755541441,3.6801,3.9300
458,37504,115.45525487,-72.60609812,-0.128485902,0.269918572,-0.954272151,3.6801,3.9300
459,112440,341.63282775,23.56565397,0.869907803,-0.288826345,0.399799646,3.6808,3.9700
460,109176,331.75277532,25.34511155,0.796122016,-0.427722095,0.428069556,3.6815,3.7700
461,42570,130.15654138,-46.64874449,-0.442688952,0.524658322,-0.727158949,3.6872,3.7700
462,80170,245.48005997,19.15313028,-0.392037061,-0.859454051,0.328094008,3.6872,3.7400
463,43409,132.63301402,-27.70984441,-0.599622998,0.651331472,-0.464994165,3.6879,4.0200
464,37447,115.31180176,-9.55113089,-0.421617427,0.891463259,-0.165927704,3.6901,3.9400
465,42911,131.17124835,18.15430871,-0.625541589,0.715274309,0.311577251,3.6901,3.9400
466,88771,271.83743427,9.56384719,0.031618129,-0.985594041,0.166146564,3.6903,3.7100
467,2920,9.24285251,53.89690937,0.581589492,0.094643389,0.807958100,3.6912,3.6900
468,22549,72.80151623,5.60510396,0.294269023,0.950718680,0.097671555,3.6967,3.6800
469,42828,130.89807304,-33.18638557,-0.547927646,0.632587964,-0.547364379,3.6967,3.6800
470,91792,280.75890049,-71.42811340,0.059455436,-0.312895549,-0.947924800,3.6979,4.0100
471,48319,147.74732428,59.03873553,-0.435079011,0.274542820,0.857515303,3.7062,3.7800
472,54951,168.80095415,23.09550224,-0.902336824,0.178651887,0.392264909,3.7063,4.5600
473,77622,237.70402545,4.47773018,-0.532662169,-0.842719312,0.078071606,3.7072,3.7100
474,93244,284.90565584,15.06829817,0.248383811,-0.933124290,0.259970272,3.7079,4.0200
475,28328,89.78668859,-42.81513544,0.002730992,0.733545272,-0.679635105,3.7101,3.9600
476,115438,350.74261152,-20.10058008,0.926859707,-0.151071383,-0.343669202,3.7101,3.9600
477,17529,56.29846606,42.57854862,0.408576348,0.612598859,0.676600330,3.7113,3.7700
478,45496,139.05030102,-57.54147354,-0.405353273,0.351743919,-0.843780149,3.7162,4.3400
479,102978,312.95537911,-26.91913259,0.607593348,-0.652582275,-0.452732479,3.7174,4.1200
480,17499,56.21890550,24.11333922,0.507502457,0.758639505,0.408542969,3.7189,3.7200
481,27673,87.87249592,39.14848031,0.028789675,0.774977919,0.631332226,3.7201,3.9700
482,13531,43.56441901,52.76247890,0.438470379,0.417030784,0.796133815,3.7222,3.9300
483,90098,275.80675509,-61.49390093,0.048285330,-0.474803424,-0.878766315,3.7262,4.3500
484,76276,233.70061304,10.53886686,-0.582018067,-0.792339355,0.182902479,3.7262,3.8000
485,67627,207.85808156,64.72327175,-0.377505709,-0.199525505,0.904256054,3.7263,4.5800
486,22797,73.56290198,2.44067205,0.282705848,0.958260889,0.042584882,3.7267,3.7100
487,72010,220.91433341,-35.17365526,-0.617708170,-0.535346141,-0.576056530,3.7279,4.0600
488,16083,51.79230269,9.73267975,0.609611821,0.774464328,0.169051567,3.7284,3.7300
489,72220,221.56218374,1.89288544,-0.747827837,-0.663070489,0.033031074,3.7300,3.7300
490,24169,77.84529701,-11.84908878,0.206065524,0.956752156,-0.205334632,3.7344,5.6000
491,78072,239.11326155,15.66161688,-0.494283663,-0.826321794,0.269955467,3.7391,3.8500
492,93429,285.42011337,-5.73911489,0.264561754,-0.959170095,-0.099999035,3.7435,4.0200
493,41075,125.70879003,43.18813064,-0.425556811,0.592033283,0.684396078,3.7465,4.2500
494,95853,292.42649598,51.72977887,0.236288753,-0.572527856,0.785098388,3.7470,3.7600
495,22957,74.09281008,13.51446582,0.266490891,0.935078172,0.233690857,3.7479,4.0600
496,87108,266.97316882,2.70727617,-0.052744666,-0.997490359,0.047233302,3.7500,3.7500
497,51232,156.96970902,-58.73940319,-0.477571577,0.203015147,-0.854815909,3.7513,3.8100
498,106481,323.49521858,45.59183746,0.562476255,-0.416283179,0.714372996,3.7533,3.9800
499,43103,131.67425219,28.75989827,-0.582875768,0.654797621,0.481140223,3.7557,4.0300
500,104987,318.95596530,5.24784463,0.751043793,-0.653886480,0.091464158,3.7583,3.9200
501,111169,337.82292092,50.28249144,0.591730531,-0.241204660,0.769204323,3.7600,3.7600
502,71795,220.28729920,13.72830024,-0.741019696,-0.628148055,0.237317997,3.7603,3.7800
503,110997,337.31739450,-43.49556461,0.669319602,-0.279743729,-0.688298421,3.7622,3.9700
504,17884,57.38034127,65.52597247,0.223322079,0.348935174,0.910149160,3.7662,4.3900
505,101958,309.90953078,15.91207193,0.616994284,-0.737667496,0.274161847,3.7684,3.7700
506,30867,97.20445834,-7.03306250,-0.124466802,0.984640013,-0.122442071,3.7691,3.7600
507,118131,359.43969320,25.14140097,0.905218757,-0.008852596,0.424853661,3.7763,4.6300
508,42515,130.02559777,-35.30835239,-0.524828213,0.624898716,-0.577976592,3.7781,3.9700
509,102618,311.91896433,-9.49577573,0.658924706,-0.733894759,-0.164974889,3.7800,3.7800
510,80000,244.96009378,-50.15550766,-0.271178474,-0.580488201,-0.767786223,3.7833,4.0100
511,71957,220.76509742,-5.65820663,-0.753702750,-0.649777968,-0.098593898,3.7869,3.8700
512,97804,298.11819944,1.00566053,0.471219461,-0.881841355,0.017551186,3.7872,3.8700
513,111310,338.25026381,-61.98212195,0.436306346,-0.174066253,-0.882801060,3.7886,4.9100
514,54463,167.14745809,-58.97503690,-0.502498250,0.114649494,-0.856942823,3.7889,3.9300
515,3693,11.83468919,24.26717799,0.892260521,0.186966793,0.410992192,3.7908,4.0800
516,114347,347.38107089,8.67716066,0.964675223,-0.215965113,0.150866773,3.7916,5.0500
517,26549,84.68653333,-2.60006888,0.092509283,0.994677899,-0.045364189,3.7922,3.7700
518,37229,114.70779243,-26.80383630,-0.373079889,0.810843354,-0.450937304,3.7954,3.8000
519,36547,112.76859933,82.41146587,-0.051107818,0.121767458,0.991241987,3.7986,4.9200
